"index","garage_id","user_id","user_type","start_plugin","start_plugin_hour","end_plugout","end_plugout_hour","el_kwh","duration_hours","month_plugin","weekdays_plugin"
"3516","Bl2","Bl2-2","Private","2019-11-04T19:55:00.000","19","2019-11-04T21:47:00.000","21","6.72","1.865833333","Nov","Monday"
"3517","SR2","SR2-3","Private","2019-11-04T20:06:00.000","20","2019-11-05T07:54:00.000","7","16.11","11.80638889","Nov","Monday"
"3518","AsO4","AsO4-1","Private","2019-11-04T20:12:00.000","20","2019-11-05T07:27:00.000","7","9.92","11.25361111","Nov","Monday"
"3519","UT9","Share-11","Shared","2019-11-04T20:14:00.000","20","2019-11-04T22:53:00.000","22","15.7","2.649444444","Nov","Monday"
"3520","Bl2","Bl2-7","Private","2019-11-04T20:20:00.000","20","2019-11-05T07:56:00.000","7","4.16","11.60611111","Nov","Monday"
"3521","UT7","UT7-2","Private","2019-11-04T20:22:00.000","20","2019-11-05T07:31:00.000","7","11.43","11.14944444","Nov","Monday"
"3522","MS22","AsO4-2","Private","2019-11-04T21:20:00.000","21","2019-11-05T06:45:00.000","6","5.95","9.4225","Nov","Monday"
"3523","UT7","UT7-3","Private","2019-11-04T21:42:00.000","21","2019-11-05T08:24:00.000","8","11.99","10.70388889","Nov","Monday"
"3524","Bl7","Bl7-1","Private","2019-11-04T22:02:00.000","22","2019-11-05T07:40:00.000","7","61.09","9.631944444","Nov","Monday"
"3525","NR1","NR1-1","Private","2019-11-04T22:08:00.000","22","2019-11-05T07:25:00.000","7","6.36","9.273333333","Nov","Monday"
"3526","MS1","MS1-2","Private","2019-11-04T22:22:00.000","22","2019-11-05T10:02:00.000","10","11.45","11.67444444","Nov","Monday"
"3527","Bl2","Bl2-2","Private","2019-11-05T00:32:00.000","0","2019-11-05T10:55:00.000","10","9.69","10.39","Nov","Tuesday"
"3528","UT15","UT15-1","Private","2019-11-05T13:47:00.000","13","2019-11-05T17:35:00.000","17","3.86","3.797222222","Nov","Tuesday"
"3529","NR1","NR1-1","Private","2019-11-05T14:43:00.000","14","2019-11-06T09:15:00.000","9","8.72","18.52222222","Nov","Tuesday"
"3530","UT9","Share-12","Shared","2019-11-05T15:13:00.000","15","2019-11-05T17:42:00.000","17","15.47","2.489444444","Nov","Tuesday"
"3531","AdA6","AdA6-1","Private","2019-11-05T15:40:00.000","15","2019-11-06T07:57:00.000","7","1.17","16.28722222","Nov","Tuesday"
"3532","MS22","AsO4-2","Private","2019-11-05T15:40:00.000","15","2019-11-05T19:48:00.000","19","1.95","4.120833333","Nov","Tuesday"
"3533","Bl2","Share-29","Shared","2019-11-05T15:47:00.000","15","2019-11-05T19:58:00.000","19","13.16","4.189444444","Nov","Tuesday"
"3534","AdO3","AdO3-2","Private","2019-11-05T16:03:00.000","16","2019-11-05T19:01:00.000","19","4.07","2.970833333","Nov","Tuesday"
"3535","AsO2","AsO6-1","Shared","2019-11-05T16:05:00.000","16","2019-11-05T17:57:00.000","17","13.88","1.866111111","Nov","Tuesday"
"3536","Bl2","Share-3","Shared","2019-11-05T16:16:00.000","16","2019-11-05T18:35:00.000","18","12.18","2.308888889","Nov","Tuesday"
"3537","AsO4","AsO4-1","Private","2019-11-05T16:25:00.000","16","2019-11-05T20:33:00.000","20","11.2","4.124444444","Nov","Tuesday"
"3538","Bl2","Bl2-5","Private","2019-11-05T16:26:00.000","16","2019-11-05T17:43:00.000","17","4.56","1.273888889","Nov","Tuesday"
"3539","SR2","SR2-3","Private","2019-11-05T16:28:00.000","16","2019-11-05T20:20:00.000","20","23.93","3.873055556","Nov","Tuesday"
"3540","UT15","UT15-2","Private","2019-11-05T16:31:00.000","16","2019-11-06T07:36:00.000","7","17.55","15.07027778","Nov","Tuesday"
"3541","Bl2","Bl2-3","Private","2019-11-05T16:36:00.000","16","2019-11-06T07:35:00.000","7","15.17","14.99472222","Nov","Tuesday"
"3542","AsO2","AsO2-1","Private","2019-11-05T16:53:00.000","16","2019-11-06T07:06:00.000","7","13.91","14.22805556","Nov","Tuesday"
"3543","Bl2","Bl2-1","Private","2019-11-05T17:00:00.000","17","2019-11-05T21:07:00.000","21","13.7","4.126944444","Nov","Tuesday"
"3544","SR2","SR2-2","Private","2019-11-05T17:00:00.000","17","2019-11-06T08:52:00.000","8","7.33","15.855","Nov","Tuesday"
"3545","Bl2","Bl2-8","Private","2019-11-05T17:13:00.000","17","2019-11-05T19:18:00.000","19","13.03","2.078055556","Nov","Tuesday"
"3546","AdO1","AdO1-3","Private","2019-11-05T17:41:00.000","17","2019-11-08T09:58:00.000","9","59.14","64.27861111","Nov","Tuesday"
"3547","AsO10","AsO10-1","Private","2019-11-05T18:18:00.000","18","2019-11-06T07:09:00.000","7","7","12.85277778","Nov","Tuesday"
"3548","Bl2","Bl2-5","Private","2019-11-05T18:19:00.000","18","2019-11-05T19:26:00.000","19","3.92","1.111111111","Nov","Tuesday"
"3549","UT15","UT15-1","Private","2019-11-05T18:40:00.000","18","2019-11-07T11:36:00.000","11","5.99","40.92916667","Nov","Tuesday"
"3550","SR14","SR14-1","Private","2019-11-05T18:49:00.000","18","2019-11-06T07:21:00.000","7","42.19","12.54611111","Nov","Tuesday"
"3551","UT1","UT1-1","Private","2019-11-05T19:08:00.000","19","2019-11-05T20:06:00.000","20","3.53","0.973888889","Nov","Tuesday"
"3552","Bl2","Share-25","Shared","2019-11-05T19:10:00.000","19","2019-11-06T06:32:00.000","6","53.62","11.36222222","Nov","Tuesday"
"3553","UT7","UT7-2","Private","2019-11-05T19:12:00.000","19","2019-11-06T07:27:00.000","7","9.44","12.25722222","Nov","Tuesday"
"3554","NR1","NR1-2","Private","2019-11-05T19:16:00.000","19","2019-11-06T06:45:00.000","6","2.42","11.4925","Nov","Tuesday"
"3555","AdO3","Share-16","Shared","2019-11-05T19:29:00.000","19","2019-11-05T22:34:00.000","22","22.79","3.082777778","Nov","Tuesday"
"3556","Bl2","Bl2-2","Private","2019-11-05T19:36:00.000","19","2019-11-05T20:43:00.000","20","4.03","1.125","Nov","Tuesday"
"3557","Bl2","Bl2-5","Private","2019-11-05T20:16:00.000","20","2019-11-06T07:41:00.000","7","9.72","11.41666667","Nov","Tuesday"
"3558","AdO1","AdO1-1","Private","2019-11-05T20:18:00.000","20","2019-11-06T06:27:00.000","6","15.12","10.14388889","Nov","Tuesday"
"3559","MS22","AsO4-2","Private","2019-11-05T20:22:00.000","20","2019-11-06T06:51:00.000","6","0.93","10.47416667","Nov","Tuesday"
"3560","Bl2","Bl2-8","Private","2019-11-05T20:29:00.000","20","2019-11-06T07:31:00.000","7","10.61","11.03416667","Nov","Tuesday"
"3561","UT7","UT7-5","Private","2019-11-05T20:30:00.000","20","2019-11-06T09:01:00.000","9","5.8","12.51111111","Nov","Tuesday"
"3562","UT1","UT1-1","Private","2019-11-05T21:21:00.000","21","2019-11-06T07:57:00.000","7","8.33","10.60888889","Nov","Tuesday"
"3563","Bl2","Bl2-7","Private","2019-11-05T22:00:00.000","22","2019-11-06T07:48:00.000","7","12.86","9.791388889","Nov","Tuesday"
"3564","MS1","MS1-2","Private","2019-11-05T22:31:00.000","22","2019-11-06T08:12:00.000","8","9.84","9.683055556","Nov","Tuesday"
"3565","Bl2","Share-30","Shared","2019-11-06T07:58:00.000","7","2019-11-06T11:22:00.000","11","24.83","3.391111111","Nov","Wednesday"
"3566","AdO3","AdO3-1","Shared","2019-11-06T09:03:00.000","9","2019-11-06T14:12:00.000","14","6.18","5.1475","Nov","Wednesday"
"3567","Bl2","Bl2-1","Private","2019-11-06T09:05:00.000","9","2019-11-06T09:15:00.000","9","0.61","0.179166667","Nov","Wednesday"
"3568","AsO2","Share-20","Shared","2019-11-06T12:18:00.000","12","2019-11-06T15:06:00.000","15","9.77","2.811388889","Nov","Wednesday"
"3569","UT9","Share-12","Shared","2019-11-06T14:20:00.000","14","2019-11-06T17:22:00.000","17","18.15","3.040277778","Nov","Wednesday"
"3570","NR1","NR1-1","Private","2019-11-06T15:07:00.000","15","2019-11-07T07:26:00.000","7","8.71","16.32333333","Nov","Wednesday"
"3571","Bl2","Bl2-1","Private","2019-11-06T15:42:00.000","15","2019-11-06T16:02:00.000","16","1.2","0.343055556","Nov","Wednesday"
"3572","AsO2","Share-5","Shared","2019-11-06T15:48:00.000","15","2019-11-06T20:30:00.000","20","35.14","4.713333333","Nov","Wednesday"
"3573","Bl2","Bl2-3","Private","2019-11-06T15:55:00.000","15","2019-11-06T16:50:00.000","16","6.6","0.92","Nov","Wednesday"
"3574","AdA6","AdA6-1","Private","2019-11-06T16:02:00.000","16","2019-11-07T07:46:00.000","7","4.51","15.74277778","Nov","Wednesday"
"3575","AdO3","AdO3-3","Private","2019-11-06T16:08:00.000","16","2019-11-07T06:42:00.000","6","20.73","14.57694444","Nov","Wednesday"
"3576","Bl2","Bl2-5","Private","2019-11-06T16:09:00.000","16","2019-11-06T16:49:00.000","16","2.38","0.669166667","Nov","Wednesday"
"3577","AsO10","AsO10-1","Private","2019-11-06T16:17:00.000","16","2019-11-06T16:54:00.000","16","2.21","0.615555556","Nov","Wednesday"
"3578","UT1","UT1-1","Private","2019-11-06T16:18:00.000","16","2019-11-06T17:36:00.000","17","4.67","1.301944444","Nov","Wednesday"
"3579","Bl2","Share-30","Shared","2019-11-06T16:18:00.000","16","2019-11-06T19:19:00.000","19","16.02","3.012777778","Nov","Wednesday"
"3580","UT15","UT15-2","Private","2019-11-06T16:21:00.000","16","2019-11-07T07:25:00.000","7","17.35","15.06805556","Nov","Wednesday"
"3581","Bl2","Bl2-1","Private","2019-11-06T16:22:00.000","16","2019-11-06T21:12:00.000","21","17.2","4.826944444","Nov","Wednesday"
"3582","SR2","SR2-1","Private","2019-11-06T16:24:00.000","16","2019-11-07T18:37:00.000","18","16.9","26.21722222","Nov","Wednesday"
"3583","Bl2","Share-7","Shared","2019-11-06T16:25:00.000","16","2019-11-07T05:11:00.000","5","54.53","12.75333333","Nov","Wednesday"
"3584","AsO4","AsO4-1","Private","2019-11-06T16:25:00.000","16","2019-11-07T07:33:00.000","7","9.28","15.12916667","Nov","Wednesday"
"3585","MS22","AsO4-2","Private","2019-11-06T16:35:00.000","16","2019-11-06T18:02:00.000","18","4.42","1.445833333","Nov","Wednesday"
"3586","MS1","MS1-2","Private","2019-11-06T16:40:00.000","16","2019-11-07T11:00:00.000","11","5.97","18.33277778","Nov","Wednesday"
"3587","AsO10","AsO10-4","Private","2019-11-06T16:52:00.000","16","2019-11-07T07:16:00.000","7","19.25","14.39944444","Nov","Wednesday"
"3588","Bl2","Bl2-3","Private","2019-11-06T17:26:00.000","17","2019-11-07T07:31:00.000","7","9.09","14.08388889","Nov","Wednesday"
"3589","NR1","NR1-2","Private","2019-11-06T18:10:00.000","18","2019-11-07T06:43:00.000","6","5.28","12.54694444","Nov","Wednesday"
"3590","UT7","UT7-5","Private","2019-11-06T18:16:00.000","18","2019-11-07T01:46:00.000","1","4.14","7.496388889","Nov","Wednesday"
"3591","AsO2","AsO2-1","Private","2019-11-06T18:43:00.000","18","2019-11-07T07:25:00.000","7","14.09","12.68444444","Nov","Wednesday"
"3592","MS22","MS22-1","Private","2019-11-06T18:54:00.000","18","2019-11-07T07:00:00.000","7","36.15","12.1025","Nov","Wednesday"
"3593","Bl2","Bl2-5","Private","2019-11-06T19:15:00.000","19","2019-11-06T20:18:00.000","20","3.75","1.059166667","Nov","Wednesday"
"3594","UT7","UT7-2","Private","2019-11-06T19:15:00.000","19","2019-11-07T07:24:00.000","7","11.23","12.14916667","Nov","Wednesday"
"3595","AsO10","AsO10-1","Private","2019-11-06T19:20:00.000","19","2019-11-07T07:06:00.000","7","9.48","11.77805556","Nov","Wednesday"
"3596","UT7","UT7-3","Private","2019-11-06T19:39:00.000","19","2019-11-07T08:30:00.000","8","9.72","12.84694444","Nov","Wednesday"
"3597","MS1","MS1-1","Private","2019-11-06T19:51:00.000","19","2019-11-07T17:51:00.000","17","8.97","21.98805556","Nov","Wednesday"
"3598","Bl2","Bl2-7","Private","2019-11-06T20:15:00.000","20","2019-11-07T10:52:00.000","10","8.64","14.61611111","Nov","Wednesday"
"3599","Bl2","Bl2-2","Private","2019-11-06T20:31:00.000","20","2019-11-06T21:41:00.000","21","4.15","1.155","Nov","Wednesday"
"3600","Bl2","Bl2-5","Private","2019-11-06T20:58:00.000","20","2019-11-06T21:13:00.000","21","0.87","0.248611111","Nov","Wednesday"
"3601","MS22","AsO4-2","Private","2019-11-06T20:59:00.000","20","2019-11-07T06:20:00.000","6","9.93","9.3575","Nov","Wednesday"
"3602","UT9","Share-36","Shared","2019-11-06T21:22:00.000","21","2019-11-06T23:40:00.000","23","3.9","2.303333333","Nov","Wednesday"
"3603","Bl2","Bl2-5","Private","2019-11-06T21:57:00.000","21","2019-11-07T10:15:00.000","10","13.98","12.31111111","Nov","Wednesday"
"3604","Bl2","Bl2-2","Private","2019-11-06T22:04:00.000","22","2019-11-07T08:04:00.000","8","18.54","10.00916667","Nov","Wednesday"
"3605","SR2","SR2-3","Private","2019-11-06T22:33:00.000","22","2019-11-07T07:43:00.000","7","37.55","9.163888889","Nov","Wednesday"
"3606","AdA1","AdA1-1","Private","2019-11-06T22:36:00.000","22","2019-11-07T12:01:00.000","12","3.87","13.41083333","Nov","Wednesday"
"3607","Bl2","Share-3","Shared","2019-11-07T00:43:00.000","0","2019-11-07T08:18:00.000","8","27.03","7.583611111","Nov","Thursday"
"3608","AsO2","Share-20","Shared","2019-11-07T02:28:00.000","2","2019-11-07T15:32:00.000","15","16.68","13.06083333","Nov","Thursday"
"3609","AdO1","AdO1-1","Private","2019-11-07T07:52:00.000","7","2019-11-07T13:57:00.000","13","17.27","6.087222222","Nov","Thursday"
"3610","Bl2","Share-30","Shared","2019-11-07T08:12:00.000","8","2019-11-07T13:09:00.000","13","35.68","4.948333333","Nov","Thursday"
"3611","Bl2","Bl2-1","Private","2019-11-07T12:05:00.000","12","2019-11-07T13:07:00.000","13","3.64","1.026944444","Nov","Thursday"
"3612","Bl2","Bl2-6","Private","2019-11-07T14:05:00.000","14","2019-11-11T11:24:00.000","11","13.25","93.31083333","Nov","Thursday"
"3613","UT15","UT15-1","Private","2019-11-07T14:07:00.000","14","2019-11-08T12:36:00.000","12","7.78","22.48361111","Nov","Thursday"
"3614","Bl2","Share-29","Shared","2019-11-07T14:46:00.000","14","2019-11-07T19:02:00.000","19","11.41","4.273888889","Nov","Thursday"
"3615","Bl2","Share-30","Shared","2019-11-07T14:52:00.000","14","2019-11-07T17:39:00.000","17","14.32","2.7725","Nov","Thursday"
"3616","NR1","NR1-2","Private","2019-11-07T15:05:00.000","15","2019-11-08T06:49:00.000","6","2.49","15.72972222","Nov","Thursday"
"3617","Bl2","Bl2-5","Private","2019-11-07T15:23:00.000","15","2019-11-07T16:17:00.000","16","3.08","0.899166667","Nov","Thursday"
"3618","NR1","NR1-1","Private","2019-11-07T15:23:00.000","15","2019-11-08T08:44:00.000","8","6.9","17.33861111","Nov","Thursday"
"3619","Bl2","Bl2-1","Private","2019-11-07T15:37:00.000","15","2019-11-07T17:58:00.000","17","8.33","2.35","Nov","Thursday"
"3620","AdA6","AdA6-1","Private","2019-11-07T15:43:00.000","15","2019-11-07T16:55:00.000","16","1.03","1.1975","Nov","Thursday"
"3621","UT7","UT7-5","Private","2019-11-07T15:50:00.000","15","2019-11-07T16:39:00.000","16","2.97","0.811666667","Nov","Thursday"
"3622","Bl2","Bl2-3","Private","2019-11-07T15:51:00.000","15","2019-11-08T07:29:00.000","7","12.11","15.63055556","Nov","Thursday"
"3623","Bl2","Bl2-8","Private","2019-11-07T16:09:00.000","16","2019-11-07T17:59:00.000","17","10.94","1.834166667","Nov","Thursday"
"3624","MS1","MS1-2","Private","2019-11-07T16:19:00.000","16","2019-11-07T18:41:00.000","18","7.27","2.365555556","Nov","Thursday"
"3625","AsO4","AsO4-1","Private","2019-11-07T16:23:00.000","16","2019-11-08T07:31:00.000","7","7.52","15.13194444","Nov","Thursday"
"3626","UT15","UT15-2","Private","2019-11-07T16:29:00.000","16","2019-11-08T07:43:00.000","7","16.65","15.22027778","Nov","Thursday"
"3627","UT1","UT1-1","Private","2019-11-07T16:29:00.000","16","2019-11-07T17:09:00.000","17","2.4","0.663055556","Nov","Thursday"
"3628","AdA6","AdA6-1","Private","2019-11-07T17:18:00.000","17","2019-11-07T17:48:00.000","17","1.44","0.508888889","Nov","Thursday"
"3629","MS22","AsO4-2","Private","2019-11-07T17:23:00.000","17","2019-11-07T18:00:00.000","18","1.84","0.6075","Nov","Thursday"
"3630","NR1","NR1-3","Private","2019-11-07T17:52:00.000","17","2019-11-07T18:59:00.000","18","7.42","1.12","Nov","Thursday"
"3631","AdA6","AdA6-1","Private","2019-11-07T18:00:00.000","18","2019-11-07T18:50:00.000","18","1.78","0.8275","Nov","Thursday"
"3632","UT1","UT1-1","Private","2019-11-07T18:08:00.000","18","2019-11-08T15:46:00.000","15","8.43","21.64583333","Nov","Thursday"
"3633","SR2","SR2-3","Private","2019-11-07T18:13:00.000","18","2019-11-07T20:00:00.000","20","12.11","1.781666667","Nov","Thursday"
"3634","AsO2","Share-22","Shared","2019-11-07T18:16:00.000","18","2019-11-07T20:52:00.000","20","15.2","2.601944444","Nov","Thursday"
"3635","UT7","UT7-2","Private","2019-11-07T18:22:00.000","18","2019-11-08T07:32:00.000","7","4.17","13.16416667","Nov","Thursday"
"3636","AsO2","AsO2-1","Private","2019-11-07T18:23:00.000","18","2019-11-08T07:05:00.000","7","14.37","12.70666667","Nov","Thursday"
"3637","UT7","UT7-5","Private","2019-11-07T18:58:00.000","18","2019-11-07T19:43:00.000","19","2.66","0.756111111","Nov","Thursday"
"3638","MS22","MS22-1","Private","2019-11-07T19:03:00.000","19","2019-11-08T06:15:00.000","6","40.26","11.20222222","Nov","Thursday"
"3639","Bl2","Share-25","Shared","2019-11-07T19:15:00.000","19","2019-11-08T06:32:00.000","6","36.45","11.29194444","Nov","Thursday"
"3640","UT9","Share-36","Shared","2019-11-07T20:30:00.000","20","2019-11-08T00:28:00.000","0","7.95","3.973888889","Nov","Thursday"
"3641","Bl2","Bl2-7","Private","2019-11-07T20:30:00.000","20","2019-11-08T14:22:00.000","14","11.66","17.85222222","Nov","Thursday"
"3642","SR2","SR2-3","Private","2019-11-07T20:47:00.000","20","2019-11-08T08:00:00.000","8","6.29","11.21555556","Nov","Thursday"
"3643","MS1","MS1-1","Private","2019-11-07T21:11:00.000","21","2019-11-09T09:04:00.000","9","5.04","35.88861111","Nov","Thursday"
"3644","AsO10","AsO10-1","Private","2019-11-07T21:18:00.000","21","2019-11-08T07:08:00.000","7","14.61","9.837777778","Nov","Thursday"
"3645","MS22","AsO4-2","Private","2019-11-07T21:51:00.000","21","2019-11-08T06:30:00.000","6","8.94","8.640555556","Nov","Thursday"
"3646","MS1","MS1-2","Private","2019-11-07T21:52:00.000","21","2019-11-08T07:45:00.000","7","4.15","9.886944444","Nov","Thursday"
"3647","NR1","NR1-3","Private","2019-11-07T22:08:00.000","22","2019-11-08T07:05:00.000","7","19.5","8.942777778","Nov","Thursday"
"3648","AdA6","AdA6-1","Private","2019-11-07T22:18:00.000","22","2019-11-08T07:43:00.000","7","4.62","9.418055556","Nov","Thursday"
"3649","AsO8","AsO8-3","Private","2019-11-07T22:53:00.000","22","2019-11-08T06:41:00.000","6","21.58","7.800833333","Nov","Thursday"
"3650","Bl2","Bl2-5","Private","2019-11-07T23:11:00.000","23","2019-11-08T04:41:00.000","4","4.34","5.489166667","Nov","Thursday"
"3651","Bl2","Bl2-8","Private","2019-11-07T23:57:00.000","23","2019-11-08T07:08:00.000","7","23.11","7.175833333","Nov","Thursday"
"3652","Bl2","Bl2-5","Private","2019-11-08T06:42:00.000","6","2019-11-08T10:24:00.000","10","13.19","3.687777778","Nov","Friday"
"3653","AdO3","AdO3-3","Private","2019-11-08T07:43:00.000","7","2019-11-08T17:18:00.000","17","7.34","9.586944444","Nov","Friday"
"3654","Bl2","Bl2-5","Private","2019-11-08T10:52:00.000","10","2019-11-08T11:20:00.000","11","1.63","0.463611111","Nov","Friday"
"3655","AdO3","AdO3-1","Shared","2019-11-08T11:19:00.000","11","2019-11-08T15:44:00.000","15","4.07","4.405833333","Nov","Friday"
"3656","Bl2","Bl2-2","Private","2019-11-08T12:07:00.000","12","2019-11-08T15:45:00.000","15","12.07","3.625833333","Nov","Friday"
"3657","UT15","UT15-1","Private","2019-11-08T14:42:00.000","14","2019-11-10T16:12:00.000","16","7.41","49.50111111","Nov","Friday"
"3658","NR1","NR1-1","Private","2019-11-08T15:05:00.000","15","2019-11-08T16:51:00.000","16","6.21","1.769444444","Nov","Friday"
"3659","NR1","NR1-2","Private","2019-11-08T15:13:00.000","15","2019-11-09T15:41:00.000","15","2.12","24.47277778","Nov","Friday"
"3660","Bl2","Share-28","Shared","2019-11-08T15:13:00.000","15","2019-11-08T17:28:00.000","17","5.26","2.258055556","Nov","Friday"
"3661","MS22","AsO4-2","Private","2019-11-08T15:13:00.000","15","2019-11-08T16:48:00.000","16","4.56","1.58","Nov","Friday"
"3662","SR14","SR14-2","Private","2019-11-08T15:40:00.000","15","2019-11-08T18:08:00.000","18","17.81","2.4675","Nov","Friday"
"3663","UT7","UT7-2","Private","2019-11-08T15:44:00.000","15","2019-11-09T07:53:00.000","7","4.01","16.155","Nov","Friday"
